"","GRM1","IL22RA2","PCMT1","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","ARID1B","MYCT1","VIP","FBXO5","ADAT2","MTRF1L","PEX3","SNX9","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","PEX7","HECA","SCAF8","KATNA1","IL20RA","CITED2","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","IGF2R","LPA","PLG","MAP3K4","EPM2A","AGPAT4","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","RNASET2","FGFR1OP","CCR6","KIF25","FRMD1","AHI1","THBS2","PHF10","TCTE3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","FIG4","WASF1","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","FYN","TUBE1","LAMA4","KHDRBS2","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","TRAPPC3L","RWDD1","HTR1E","KPNA5","GPRC6A","COL9A1","GOPC","NUS1","PLN","MCM9","ASF1A","MAN1A1","SMAP1","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","EPHA7","HEY2","NCOA7","TRMT11","CENPW","RSPO3","RNF146","ECHDC1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Ethanol oxidation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550941987937719,0,0,0,0,0.623146389183222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633296975028511,0,0,0.622905525606332,0,0.710653379604174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551671321035908,0,0,0,0,0,0,0,0,0,0,0,0.534739301890923,0,0,0,0,0,0,0.623146389183222,0,0,0,0,0.535470271624434,0.5473799681655,0,0,0.542361774762238,0,0,0,0,0.621446110134533,0,0.532479282445054,0,0,0,0,0.534564570567906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629343472157111,0,0,0.625902428626234,0,0,0.540360424247746,0,0,0,0,0,0,0.71413228354762,0,0,0,0,0.62801440322621,0.542164514906598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SARS-CoV-1-host interactions",0.781115745947742,0.78312777768736,0.784705437079336,0.783180204111447,0,0,0.833502607662453,0,0.843999130713742,0.789308077994015,0,0.789224832374209,0,0.793597656814832,0,0,0,0.742923666476992,0,0,0.737848606193336,0.784578884867899,0.745657865565901,0.782397584788286,0.836462366600347,0,0.842049033989006,0.742112990824338,0.830223247354831,0,0,0.780819270573843,0.830806081069193,0,0.830071694339284,0.783195476969328,0.787878711737965,0.789678055233618,0.740637977750896,0.788855794534816,0,0.792009135547618,0,0.79009897745816,0.783166630084121,0.78512147784795,0.78165247614675,0.79105407258122,0.888700470156859,0.834278781548595,0.786798431765893,0.7866472982974,0.839023529962371,0.783859665647581,0.83413031608314,0.794926801960111,0.78545002501144,0.837731292464712,0.786438571746265,0.843880386299233,0.782372930012299,0.83957195947269,0,0.74132786487052,0.836001612610706,0.784711168930096,0.841882857394704,0.829944158886482,0.789880866410749,0.841485228452449,0.788006501822734,0.83617103828218,0.685867399808994,0.789946335001523,0.82882658720166,0.739515895766185,0,0,0.833145052623869,0.794810076314209,0.835349163789382,0.780660806015633,0.784613267507069,0.788200032406745,0.836297923559606,0.738551486481414,0.73897788385958,0,0.834101607079749,0.780950949717085,0.834147547856849,0.840234449148736,0.790327891243631,0.791896064682818,0,0.838624997345054,0.789032534272853,0,0,0,0.781717797981456,0,0.78282747609086,0.836835825512494,0.740019678761207,0,0.792009135547618,0.783658101612039,0,0.744676729425843,0.784743556172428,0.843142026481715,0.78703641828563,0.84248811292576,0.839404147353579,0,0.843988584157832,0.7923832177265,0,0.837474381907667,0,0.738832748217161,0,0,0,0.780950949717085,0.741917878929234,0.781573025185495,0.737833166788103,0.786918217717134,0.744676729425843,0.786571269146324,0.7866472982974,0.787795531253575,0,0.843320031263755,0,0.838117443832037,0.788814423225442,0.741772741710058,0.844779738940906,0.787582296492915,0.78555020450306,0.82882658720166,0.785182370120168,0.784693071269188,0.786716653681593,0.745369764989303,0,0.785941298532022,0.835783764123748,0.837004267199177,0.740852762493457,0.836640244011209,0.889635575167714,0.739667714503288,0.742440892744985,0.785338208497709,0.78354335613926,0.844101917134354,0.787582296492915,0.843677630793086,0.785199014712975,0.785050668599084,0.782397584788286,0.782397584788286,0.782397584788286,0.782397584788286,0.782397584788286,0,0,0.786004337958843,0.889914783155506,0.7866472982974,0.788729632534289,0.833569663527588
"Collagen formation",0.888772250377227,0,0.892436788652973,0.890309895531343,0,0,0.892346426139917,0,0.890517894267622,0,0,0,0,0.894539893705143,0,0,0,0.915198219616609,0,0,0.892051416112892,0,0.89354153685087,0,0.891614056452156,0,0.891391091801796,0,0.890797901897972,0.916395983902508,0,0.888632253774062,0.891073117809323,0,0.890726338087807,0.891890606417186,0,0.893378201249335,0.914582298800288,0,0,0,0,0,0,0.89163715130171,0.889025696063758,0,0.891275275721517,0.892712937887913,0.916057176681468,0.891947068300549,0.91236731482722,0.912865723824123,0.890117731246129,0.895167520219297,0.890165904791347,0.889654471709605,0,0.913208169208626,0.89226246934155,0,0,0,0.890537106746262,0.915071564611629,0.891312622691792,0.890666115446242,0.893966013145808,0.936454936822623,0.890922082256529,0.893606467463522,0,0,0.89013839458494,0,0,0,0.892228036049298,0,0.889578307778084,0.888557426311734,0.890459764253222,0,0.890026315122858,0.914182078933843,0,0.890937969774318,0.916134934988911,0.888694433079274,0.890520991767656,0.889834684439874,0.892995900127885,0,0,0.915791327621234,0,0,0,0,0,0,0.912829319590297,0.889231629400955,0.890605408369766,0,0,0,0,0,0.891782606152515,0.891554858776576,0.889450994810772,0.892629275546991,0.9134876502105,0,0.914788662701333,0,0,0.913525567303291,0.915385261253647,0.833861904872054,0.916734778045539,0.892651476995385,0,0.888694433079274,0,0.888988179070196,0.93829259909662,0.914333270567637,0,0,0,0.891800111783183,0.891905838852845,0,0.916030569514249,0.915652435675077,0.893785195985336,0,0,0,0,0.89013839458494,0.890851738657504,0.915652435675077,0.892390398342854,0.89416254484524,0,0,0.893423595388985,0.89186994361773,0,0.893828027883148,0.914358721714185,0.892220282818457,0,0.892686682643426,0,0.914383518705084,0,0.937490196097026,0.890459433331099,0.891255723259106,0,0,0,0,0,0,0,0,0.912211863937224,0,0.892241197343149,0.892378090130142
"Translesion synthesis by POLK",0.576003768916245,0.582226485943091,0.591419101090719,0.580752833367206,0,0,0.696514122209232,0,0.592923538982929,0.597651988283756,0,0.594657851984988,0,0.724971183677405,0,0,0,0,0,0,0,0.714180243689368,0,0.57895250160384,0.711480984497855,0,0.583415648195821,0,0.68897030575772,0,0,0.575321759135897,0.690311052168743,0,0.688621674309901,0.58676264628583,0.721698382438858,0.595700442533841,0,0.596611558724271,0.728362182054737,0.601923378534616,0,0,0.582315861712258,0.711079787264132,0.577238459137961,0.598865822769822,0.711733701111421,0.698299626936451,0.58620476492312,0.59115903027704,0.820625859836343,0.582315861712258,0.710126993062177,0.7280287394422,0.588171406584952,0.707031138844755,0.588248358427837,0.584562034220451,0.588728511458491,0.713568992153521,0,0,0.70920894838622,0.716314916600854,0.583033376774459,0.688328292687649,0.597027523787994,0.708790766036232,0.726766889130258,0.702652560477825,0,0.59344617848829,0.704292125602887,0,0,0,0.719540564406161,0,0.71277656658402,0.57495722842592,0,0.599458042606543,0.709890579924505,0,0.716703990224739,0,0.697892056084976,0.575624672873311,0.706155992401415,0.817609224747484,0.717449438887336,0.727060856713314,0,0.584909650219785,0.72625575380923,0,0,0,0.70563919195443,0,0.717050190070766,0.704971213221386,0,0,0.601923378534616,0.707713447280827,0,0.726241224610487,0.721148439563218,0.589068796058122,0.718318680404875,0.834789599402981,0.708598692861265,0,0,0.601923378534616,0,0.710621709382948,0,0,0,0,0,0.575624672873311,0,0.577055690728154,0,0.589351732508912,0,0,0.720474807051987,0.720430331421293,0,0.599033189880634,0,0.587065195828071,0.731939199617471,0,0.594719244435782,0.590879374464629,0.58620476492312,0.704292125602887,0.583087578081411,0.584233021904889,0.714749318077481,0.733777498599299,0,0.719144697734366,0.701761677838051,0.694192882029475,0,0.703731917902982,0.583164246394463,0,0,0.604470160380342,0.707449487635014,0.719058598230964,0.590879374464629,0.71808257303667,0.721902820267855,0.585665403274941,0.57895250160384,0.57895250160384,0.57895250160384,0.57895250160384,0.57895250160384,0,0,0.594407083167872,0.706628220759008,0.717197799923055,0.722232321318024,0.710757480101132
"Translesion synthesis by POLI",0.575997218366289,0.582219935393135,0.591424425853067,0.58074628281725,0,0,0.696507571659275,0,0.592928863745278,0.5976454377338,0,0.594651301435032,0,0.724971183677405,0,0,0,0,0,0,0,0.714180243689368,0,0.578945951053884,0.711480984497855,0,0.58342097295817,0,0.688963755207762,0,0,0.575315208585941,0.690304501618786,0,0.688615123759944,0.586787435258105,0.721698382438858,0.595693891983885,0,0.596605008174315,0.728362182054737,0.60191682798466,0,0,0.582309311162302,0.711421657553088,0.577231908588005,0.598859272219866,0.711733701111421,0.698293076386494,0.586198214373164,0.591164355039389,0.820625859836343,0.582309311162302,0.710126993062177,0.7280287394422,0.588164856034996,0.707031138844755,0.588241807877881,0.584567332915762,0.588721960908535,0.713910862442476,0,0,0.70920894838622,0.716314916600854,0.583038701536808,0.688321742137692,0.597020973238038,0.708790766036232,0.726766889130258,0.702646009927868,0,0.593439627938334,0.704292125602887,0,0,0,0.719540564406161,0,0.71277656658402,0.574950677875964,0,0.599463367368892,0.709890579924505,0,0.716703990224739,0,0.697885505535018,0.575618122323355,0.706155992401415,0.817609224747484,0.717449438887336,0.727402727002269,0,0.584903099669829,0.72625575380923,0,0,0,0.70563919195443,0,0.717050190070766,0.704971213221386,0,0,0.60191682798466,0.708055317569782,0,0.726241224610487,0.721148439563218,0.589074120820471,0.718318680404875,0.834789599402981,0.708598692861265,0,0,0.60191682798466,0,0.710621709382948,0,0,0,0,0,0.575618122323355,0,0.577049140178198,0,0.589345181958956,0,0,0.720474807051987,0.720430331421293,0,0.599038488575945,0,0.587070494523382,0.731939199617471,0,0.594724569198131,0.590872823914672,0.586198214373164,0.704292125602887,0.583081027531455,0.584226471354933,0.715091188366436,0.733777498599299,0,0.719144697734366,0.701755127288094,0.694186331479517,0,0.703725367353024,0.583169571156812,0,0,0.604511343299144,0.707791357923969,0.719058598230964,0.590872823914672,0.71808257303667,0.721902820267855,0.58567072803729,0.578945951053884,0.578945951053884,0.578945951053884,0.578945951053884,0.578945951053884,0,0,0.594412407930221,0.706628220759008,0.717197799923055,0.722232321318024,0.711099350390088
"Collagen degradation",0.756131987273162,0,0,0,0,0,0.760385198259792,0,0,0,0,0,0,0.816922135895276,0,0,0,0.810975155521144,0,0,0,0,0.761435191112115,0,0.757924448023491,0,0,0,0.756951416421771,0.812747140048484,0,0.755821551194532,0.756724941269298,0,0.755955973062485,0.759374438826436,0,0.764325451294916,0.759319453734313,0,0,0,0,0,0,0.707972227313786,0.756693991516791,0,0.757173217213904,0.7603611674587,0.811159096621512,0,0.804905291297756,0.759069833911744,0.751935179881691,0.818313869048034,0,0,0,0.808677988553748,0.756820906593006,0,0,0.757993584237786,0.808046138485247,0.809810300712198,0,0.756659185979269,0.76059843723598,0.857226952737952,0,0.762342528515475,0,0,0.75465223517628,0,0,0,0.759688557721711,0.762278344173304,0,0.755655624711648,0,0,0,0.808229604118427,0,0,0.809762236881342,0.755959430966223,0.756337380844873,0.806488549076594,0.813498400599438,0,0,0.810569588462737,0,0,0,0,0,0,0.755534791007015,0,0,0,0,0.706439942273505,0,0,0,0,0.754398671931874,0.760175650035722,0.805461288935116,0,0.809657543270348,0,0,0.805778063593865,0.812488831479444,0.859189320284738,0.813498400599438,0,0,0.755959430966223,0,0.756610799295693,0.865919709971872,0.811829609125407,0,0,0,0.810846794516089,0,0,0.81193685031858,0.810261601910609,0.76059843723598,0,0,0,0,0.75465223517628,0.759421102486415,0.808627597944758,0.760831597374165,0.816922135895276,0,0,0.761937018035743,0.758491866135477,0,0.762833828634858,0.808704168752146,0,0,0.756958531316095,0.706319793560505,0.808909951036319,0,0.808465685510089,0.756030094759502,0,0,0,0,0,0,0,0,0,0.806841939110169,0,0.811824881615921,0.759618657836964
"Integration of energy metabolism",0.864459636430878,0.842979005923998,0.820789193919579,0.84267888192162,0,0.866303139219995,0.843436311242318,0,0.816821708225686,0.81931671836609,0,0.868083469265148,0,0.845677117124767,0,0.84561315048772,0.818134236735835,0.843988593506806,0,0,0,0.844350698533894,0.825089452842805,0.8650601751675,0.817608522477408,0,0,0,0.842610843505597,0,0.819244918949096,0.864320738356605,0.842883899845764,0,0.84253984124415,0.843133497231206,0.817985404282471,0.845127097452658,0.867402405819885,0.818954081329249,0.820934499196532,0,0.845771758617043,0.820540731086621,0.84299720818822,0.844830995138798,0.864711093373377,0.844762981702065,0.817272400099987,0.818698781182481,0.84293807302232,0.843525757244832,0.864740246341568,0.842621016334004,0.841842314927927,0.846299818763293,0.84381355628002,0.842234645430894,0.867518419060518,0.843898442995711,0.844382077385394,0.843593734406307,0.843891395119823,0.866365104458189,0.86580220719384,0.844617406116917,0,0.842480091159134,0.845617192621444,0.84315070457128,0.820024618263396,0.844590077849772,0.821335532449449,0.818309420164865,0.816213412606146,0.84410472270805,0.865821023587289,0,0.844404143513354,0.846095757716504,0.841714531834093,0.86434288544428,0.841914328272357,0.820536998147242,0.842159023743486,0.86570903832563,0.843452059102605,0.843149267158478,0.819797456092603,0.86438242975167,0.84185349901192,0.842635348436362,0.867583842929196,0,0,0.819456544951922,0.818591744502234,0.822921559922727,0.8439740000407,0,0.864916953207578,0.819836915450474,0.844284544642487,0.841797903380063,0.844655988598054,0,0,0.865957490835504,0,0.796462650066272,0.843270356425445,0.815913046761828,0.844637901913786,0.818865598392955,0.886188223467383,0,0.844323521328796,0.846990473983498,0,0.843619981784327,0.820716662739452,0.815845086247705,0,0,0,0.86438242975167,0,0.86467387076911,0.843735679479211,0.843572504036678,0.817834007897543,0.843190880867044,0,0.842958833792988,0.842827953735979,0.819254384346512,0.820199417118813,0.841672890371062,0.845501468539036,0.845747568109808,0,0.820672338662577,0.866537170715361,0.816213412606146,0.843445579138457,0.865199741239532,0.844184316880999,0.845875856408348,0,0.816433069202918,0.819403862278273,0.81786240174109,0.844975096869799,0.844459702361408,0.843896954013476,0.844865481970414,0.843080359585262,0.844443654664343,0.865903732828587,0.843194936816988,0.867489201436921,0.842996159579716,0.844885240411939,0.844116667038528,0.8650601751675,0.8650601751675,0.8650601751675,0.8650601751675,0.8650601751675,0,0,0.818990221530199,0.835495212192256,0,0.84339645823161,0.843696025047938
"rRNA modification in the nucleus and cytosol",0,0,0,0,0,0,0.760373338916122,0,0.761099229597674,0,0,0,0,0,0,0,0,0,0,0,0.765103985484956,0,0,0,0.758582377312455,0,0.761475412778627,0.705281697362267,0.756586525362775,0,0,0,0.757259547660374,0,0.756411520801064,0,0.702205646963188,0,0,0.704118868655657,0,0,0,0,0,0,0,0,0.815171673594046,0.761269619140337,0,0,0.760720224044756,0,0.75901433192947,0,0,0.757438155030976,0,0.816046343784782,0,0.762605399091692,0,0,0.814859632228954,0.696959009337795,0.761501134469664,0.75626425031661,0,0,0,0.763454686584283,0,0,0.75497374387452,0.70256478152288,0,0,0.750816527652618,0.70227095003835,0.757800085934754,0,0,0,0.758895658247563,0,0,0,0.761065028422332,0,0.755909359964819,0.756899251441646,0,0.707422263288613,0,0.761336384941301,0.71184861419304,0,0,0,0.758056513484834,0,0,0.75738375095363,0,0,0,0.760904446307737,0,0,0.704061949965566,0.818292637765557,0,0.761065028422332,0.755702894289227,0,0,0,0,0.758339885902896,0,0,0,0,0,0,0,0,0,0,0,0,0.697680984577166,0,0,0.761844262364233,0,0.75583661857068,0,0,0.759979052591857,0,0.702170038010018,0.75497374387452,0.700605285546014,0,0.703749739687865,0,0.826183001939505,0.763541001751333,0.763007485028356,0.759208132441418,0,0.763996497927753,0.761358023446588,0,0,0,0.707010076275846,0,0,0,0,0.700461617079903,0,0,0,0,0,0,0,0,0.812240537116455,0,0,0.760450771108716
"Amino acid transport across the plasma membrane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587309459294187,0,0,0.589873674164306,0,0.590960544261374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588719185905888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600184029069136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transcriptional regulation of pluripotent stem cells",0.698923557040545,0.771719201246057,0,0.770908472326336,0,0,0.771581084098149,0,0,0,0,0,0,0,0,0,0,0.708159746508575,0,0,0,0.706109108991625,0.710286684728553,0.707300043195058,0.770665251731049,0,0,0,0.767430858826336,0,0,0.698301652536706,0.768168469513696,0,0.767239059482518,0.704833651669628,0.706681582560583,0.709759668065226,0,0,0,0,0,0,0.771768371262092,0.833200785253655,0.699602820990558,0.714581780505493,0.76871027625676,0.772563378257806,0.704288930453889,0.704709650098544,0.769405176022332,0.771038278451094,0.699501129787294,0,0.708698255024324,0.76626764515061,0,0.771956071954406,0.712678308084858,0.772809044186032,0,0.704623440830999,0.759447737912829,0.771669947953405,0,0.76707765579106,0,0.772847040048963,0,0.774958141559121,0,0,0.767440398918282,0.702513657098058,0,0,0.771737208089296,0,0.759880061360449,0.698101106225085,0.701523475279917,0,0.701148163748258,0.703309921712637,0,0.70362004517725,0.772339153442858,0.698468300314562,0.767735711104909,0.765729875958727,0,0,0,0.704834460206317,0.704730906371562,0,0,0,0.767350382781074,0,0.705379263579115,0.765134378529515,0,0,0,0.770868352454737,0,0,0.771935498988018,0,0.772016477711033,0.772339153442858,0.826953827939667,0,0.711563628940413,0.718926115969497,0,0.768537834039275,0.775515026776561,0.70169190089695,0,0,0,0.698468300314562,0.707750029026643,0.699502271079496,0.709502260792466,0,0,0,0,0.702943750169459,0,0,0.774117784370323,0.772823095582694,0.778558308459475,0,0,0,0.703321212731586,0.767440398918282,0.701606294600879,0.772093002771696,0.774556872757514,0.710538464389063,0,0.705024355968221,0.774468023106535,0.770777478677974,0,0.775551949281246,0.770940710865689,0,0,0.774158952225348,0.770723135242755,0,0,0,0.772563378257806,0,0.707300043195058,0.707300043195058,0.707300043195058,0.707300043195058,0.707300043195058,0,0,0,0.76590149986095,0.707497546358582,0,0.773116605403636
"tRNA modification in the nucleus and cytosol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777608681085704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829426236430766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewis blood group biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693202552645409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684912993014728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695312888228912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Platelet homeostasis",0.828510087514013,0.771551347643821,0.775444733184796,0.799170840384031,0,0.772859341309428,0.772546822474834,0,0.738698096287497,0.742336768925201,0,0.771305958408077,0,0.770892195278197,0,0,0,0.831824111996651,0,0,0,0.769112094760556,0.774777710018744,0.800163707942523,0.738180546285365,0,0,0,0.769327327171786,0,0.74135440709934,0.828333082775578,0.769675296474618,0,0.769236845451421,0.770641938320395,0.73950179136946,0.769780744388911,0.769737605855185,0.740736224807006,0,0,0.775787985854495,0.740954010957888,0.771574543696282,0.772448223437248,0.828830531627927,0.774830486356942,0.737369869385412,0.774597858731398,0.738983485651612,0.739972960658936,0.801759223445873,0.799646884483295,0.769112017066841,0.771685735010316,0.772054921557037,0.770995795977238,0.773314037971763,0.770968179373301,0.8006837093706,0.77301242105459,0.773398814255829,0.738906011485417,0.800270967549993,0.771669542672122,0,0.769160702940266,0.769923062779703,0.769612400505871,0.770101477209504,0.773753340238821,0.739928474415658,0.739914700956668,0.769012552101132,0,0.801484512658162,0,0.773363596231724,0,0.769309645021587,0.799126798642665,0.766011684071211,0,0.769067434804127,0.767579663263367,0.766651463841366,0.738647359329214,0.773526480756089,0.799300023181719,0.76953944988838,0.800698309645804,0.768940046632372,0,0,0.767813073833032,0.740254361596432,0,0.738334550639971,0,0.801334985887059,0,0.798973380915886,0.770461175203948,0.739131896520354,0,0,0.772763287076446,0,0,0.772600324377096,0.737540143698321,0.771857732387488,0.737902407183568,0.79807381015122,0,0.767778836522735,0,0,0.770704427224093,0.741959858044861,0.738430553941913,0,0,0,0.799300023181719,0,0.799671420995052,0.766806382015756,0.767655937048066,0.769096393545023,0.801910294045552,0,0.767618576143599,0,0.741098351975118,0.741300706172042,0.799516976905019,0.77457119661218,0.775552690269027,0,0.74053118277654,0.772063584302167,0.769012552101132,0.771155803564534,0.800144452770751,0.774244912162877,0.77463578435772,0,0.768600360373072,0.738906705664301,0.737173560029444,0,0.772426309671515,0.770489180768458,0,0.803310541431945,0.773891048381156,0.772694780569046,0.803960131390016,0.803259137175227,0.803706819649919,0.77278793860629,0.771494758589976,0.829275383955683,0.829275383955683,0.829275383955683,0.800163707942523,0.829275383955683,0,0,0,0.768737553363057,0.769767092838652,0.76949171268161,0.771847055268356
"Drug ADME",0.643814569472194,0.624513880825829,0.650487565528934,0.644761224477643,0,0.67211676395251,0.647939148387441,0.647109835684698,0,0,0.647374369494431,0.674490258392861,0.647374369494431,0.675329054464674,0.647109835684698,0,0,0.667760212295977,0.647374369494431,0.647109835684698,0,0.673449155469799,0.674962617043025,0.670520835498825,0.644937632408437,0,0,0,0.671102354136823,0,0,0.669797101263111,0.671369611891301,0,0.671032859669325,0.671153130917438,0,0.674331645811641,0.673202769106358,0,0,0,0.674490258392863,0.647361447106665,0.624531696549352,0.673067534104582,0.644060686510746,0.647532982075653,0,0,0.670973280815045,0.646351056678266,0.672302422053539,0.666421676797939,0.669604348691899,0.675938532499573,0.672186951426187,0.743626398550991,0,0.672362610346893,0.671808985612687,0.672358486395176,0,0.76700540753827,0.67144201229102,0.670763759411356,0,0.670974378428634,0.627097809040699,0.670633342136495,0.646974317950063,0,0.645429860451276,0,0.643504640852592,0.672564509532532,0.671644886458961,0,0.671860163227075,0.674513263204101,0.670693478767391,0.669724437515376,0.644845980881705,0,0.671128531509676,0.649681908676975,0.671925705798791,0.672097746256035,0.672514334273386,0.669857482588465,0.6708334511535,0.670564998810044,0.673829707081887,0,0.673860819743353,0.671596543897239,0,0,0.672701096682931,0,0.692947696846467,0,0.67136374433144,0.744001437292742,0.694717488613184,0,0,0.693114419305413,0,0,0.672041975623224,0,0.67210131442712,0.672041975623224,0.670310035933912,0,0.650099417469322,0,0,0.671357187654977,0.651339316059433,0.649810880934523,0,0,0,0.669857482588465,0,0.644024254360421,0.649352523976844,0.645542013120497,0,0.649005662600402,0,0.672668496211968,0,0,0.65083305459339,0.67241222435517,0.6515574611035,0.674172467702482,0,0,0.647364560508562,0.643504640852592,0.672183897251979,0.671573428283359,0.673066125373815,0,0,0.67241222435517,0,0.649586738762765,0.673049963130451,0.647087584532278,0.670984384522023,0.646616370911691,0,0.649963446688541,0.693061802895902,0.670872213984323,0.646779799065703,0.670677657952253,0.672331043620196,0,0.670520835498825,0.670520835498825,0.670520835498825,0.670520835498825,0.670520835498825,0,0,0,0,0.673308332995473,0.673096827320116,0.672270412146446
"Formation of Fibrin Clot (Clotting Cascade)",0.763295574052613,0,0.723260482401328,0.769714525150164,0,0.714888983003393,0,0,0,0,0,0,0,0,0,0.769455306651767,0,0.773155218388169,0,0,0.77339216910427,0,0,0.71799422578901,0,0,0,0,0.766323091538322,0,0,0.76535046383025,0.76688036135654,0,0.766178185848511,0.770642331443828,0,0.772267101759171,0.771997390734378,0,0,0,0,0,0,0.771763375081581,0.763808762519689,0.777243034813726,0.718762440065288,0,0,0.771280540578959,0.768825401082547,0.770364184559696,0.767412903766522,0,0.772797991877726,0.767855921062018,0,0.769308576511954,0.773029547770065,0,0,0,0.768373934624288,0.769370485909069,0,0.766056244277789,0.773801238112109,0.813282895654386,0.719339877634293,0,0,0,0,0,0.713905052394664,0,0.769576567270269,0,0.76775010311438,0.765198949747637,0.719257312590211,0,0.718787380743701,0.768541464403859,0,0,0.720401942513688,0.763922779210686,0.720672942623168,0.724126286720175,0,0,0,0,0,0,0,0,0.712059971134698,0,0.770290471594965,0.766999730533937,0,0.775875877229802,0,0.726774760300938,0,0,0,0,0.77081770879067,0,0.766777678814106,0,0.771161035853316,0,0,0.764735557198305,0.773746397925484,0.724895471571134,0,0.723695193217874,0,0.763922779210686,0.770847933561975,0.763732796387935,0.769603658400996,0.773288584287801,0,0.720791368273182,0,0,0.721673484452918,0,0.7726907719224,0.769054354247212,0.732889537251463,0,0,0,0,0,0.768273296638725,0.771161035853316,0,0,0,0,0,0.723404362287765,0,0.7709050416768,0.770290471594965,0,0.72660490936177,0.729565794129412,0.726665047723951,0,0.771816854040107,0.725199796105762,0.769629702578066,0.767842678728883,0.71799422578901,0.71799422578901,0.71799422578901,0.71799422578901,0.71799422578901,0,0,0,0.716640390672121,0,0.728999104580019,0.771629410856386
