"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"GABA B receptor activation",0.896698232940511,0,0,0,0.842382958430793,0,0.901193893229366,0.781385885807349,0,0,0,0,0,0,0,0,0,0,0,0.84466470575592,0,0,0,0,0,0,0.898162737451212,0,0,0,0,0,0.839294897164644,0,0,0,0.896359508985008,0.839960786336257,0,0.839121747414567,0.843491606601047,0,0.786598188074485,0,0,0,0,0,0,0.851378875488312,0.89524812933304,0,0,0,0,0,0.89731144871508,0.849549292367884,0,0,0.785516387428469,0,0.897994455987363,0.84267458937043,0.776526534941177,0,0.844237851012776,0.840162087505879,0.784275029362371,0,0.842030095407308,0.843630210133235,0.846067434133205,0,0.898367994094786,0.844615741402743,0,0,0.838976037798042,0.84066516543128,0,0,0,0,0.839698428573538,0.784066255702821,0,0,0,0,0,0,0,0.900018181363136,0,0.84358049075893,0,0,0,0.786954849321074,0.840463989856953,0.896178462777838,0,0.84602116796167,0.781369755631724,0,0.841547950585179,0,0,0,0.785119744766162,0,0,0.840692383709384,0,0.896509952779613,0.776969218994702,0.839994548599186,0,0,0,0.780505164621454,0,0,0,0,0.897813469046783,0.783670683649919,0,0.841113462872234,0,0,0.839139013973367,0,0,0,0,0,0,0.845278828032128,0,0.843701167342344,0,0.840011176488967,0.838873681398482,0,0,0,0.842186502827757,0,0.844993858238987,0,0.839878423820096,0,0,0,0,0,0,0.896509952779613,0.897857661169801,0,0.897220675766518,0,0,0,0.785429270971554,0.787272789662225,0.896524016876107,0.841765296071528,0.844594469499066,0,0,0,0,0,0,0.785939085779132,0,0.841806056174764,0,0.842153711767613,0.851857820171878,0,0,0,0.781882106907968,0,0.780333938703511,0.84129727680328,0.842281830328673,0,0.852770821598637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784970644234343,0.841113462872234,0,0.848711974203132,0.782108794487035,0,0,0.90408628527793,0,0,0.78131138572096,0.898162737451212,0.898162737451212,0.898162737451212,0.898162737451212,0.898162737451212,0,0,0,0.771606264356605,0,0,0.843118187132673
"Activation of GABAB receptors",0.896698232940511,0,0,0,0.842382958430793,0,0.901193893229366,0.781385885807349,0,0,0,0,0,0,0,0,0,0,0,0.84466470575592,0,0,0,0,0,0,0.898162737451212,0,0,0,0,0,0.839294897164644,0,0,0,0.896359508985008,0.839960786336257,0,0.839121747414567,0.843491606601047,0,0.786598188074485,0,0,0,0,0,0,0.851378875488312,0.89524812933304,0,0,0,0,0,0.89731144871508,0.849549292367884,0,0,0.785516387428469,0,0.897994455987363,0.84267458937043,0.776526534941177,0,0.844237851012776,0.840162087505879,0.784275029362371,0,0.842030095407308,0.843630210133235,0.846067434133205,0,0.898367994094786,0.844615741402743,0,0,0.838976037798042,0.84066516543128,0,0,0,0,0.839698428573538,0.784066255702821,0,0,0,0,0,0,0,0.900018181363136,0,0.84358049075893,0,0,0,0.786954849321074,0.840463989856953,0.896178462777838,0,0.84602116796167,0.781369755631724,0,0.841547950585179,0,0,0,0.785119744766162,0,0,0.840692383709384,0,0.896509952779613,0.776969218994702,0.839994548599186,0,0,0,0.780505164621454,0,0,0,0,0.897813469046783,0.783670683649919,0,0.841113462872234,0,0,0.839139013973367,0,0,0,0,0,0,0.845278828032128,0,0.843701167342344,0,0.840011176488967,0.838873681398482,0,0,0,0.842186502827757,0,0.844993858238987,0,0.839878423820096,0,0,0,0,0,0,0.896509952779613,0.897857661169801,0,0.897220675766518,0,0,0,0.785429270971554,0.787272789662225,0.896524016876107,0.841765296071528,0.844594469499066,0,0,0,0,0,0,0.785939085779132,0,0.841806056174764,0,0.842153711767613,0.851857820171878,0,0,0,0.781882106907968,0,0.780333938703511,0.84129727680328,0.842281830328673,0,0.852770821598637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784970644234343,0.841113462872234,0,0.848711974203132,0.782108794487035,0,0,0.90408628527793,0,0,0.78131138572096,0.898162737451212,0.898162737451212,0.898162737451212,0.898162737451212,0.898162737451212,0,0,0,0.771606264356605,0,0,0.843118187132673
"Signaling by activated point mutants of FGFR1",0.580886143785226,0,0,0,0.586551317085582,0,0,0.591295451024964,0,0,0,0,0.601366080103951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58749419956966,0,0,0,0,0.583258075739446,0,0,0,0,0.584686541309542,0,0.582886634864597,0.588324190953798,0,0.600831800703546,0,0,0,0,0,0,0,0.577775381267002,0,0,0,0,0,0.582201614374559,0,0.585735810648198,0.593197773497809,0.464572969932061,0,0.584272200082267,0.460796046932587,0.45186695987253,0,0,0.453002558702549,0,0,0.463168042408437,0,0.465670709344175,0.45877694703481,0,0.586638879409459,0,0.579810327777257,0.582574058569155,0,0,0,0,0,0.582478649312458,0,0,0.597835500395039,0,0,0,0.579835005157273,0,0,0,0.590680965592568,0,0,0,0,0.704445942177828,0,0,0.462472224413399,0,0,0.58519434341333,0,0.460240682296892,0,0,0,0,0.586849517928034,0.592763537072546,0,0.581820816588168,0.452643154209931,0,0,0,0.589335014161403,0,0,0,0,0.455099401187437,0.468679911785035,0,0.588027656983637,0,0.579835005157273,0.450807861177538,0,0,0,0,0,0,0.463978991395034,0,0,0.592763537072546,0.584794638274152,0.579023215367928,0,0,0.462838638510692,0,0,0,0,0.451433043479764,0.467140785699488,0,0,0,0,0,0,0,0,0.58200688822906,0,0.458480154508378,0.588717000609099,0,0,0,0,0.462510905347453,0,0,0,0,0,0,0,0.579761256467055,0,0.464434869550779,0.590259199100143,0,0,0,0,0,0.579835005157273,0,0.584222312663971,0.588614117022589,0,0,0,0.579785745128331,0,0,0,0,0,0.596886331210284,0.588822342277893,0.579835005157273,0,0,0.585365691971309,0.598985475444001,0.461201682130177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58029630110168,0,0,0.591459798062992
"FGFR1c ligand binding and activation",0.595193496573544,0,0,0,0.600858669873899,0,0,0.605602803813281,0,0,0,0,0.615673432892268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601801552357977,0,0,0,0,0.597565428527763,0,0,0,0,0.598993894097859,0,0.597193987652914,0.602631543742116,0,0.615139153491863,0,0,0,0,0,0,0,0.59208273405532,0,0,0,0,0,0.596508967162877,0,0.600043163436515,0.607505126286126,0.487885209986704,0,0.598579552870584,0.474978801662914,0.466037063956522,0,0,0.467172662786541,0,0,0.477338146492429,0,0.479840813428167,0.482089187089452,0,0.600946232197777,0,0.594117680565574,0.596881411357472,0,0,0,0,0,0.596786002100775,0,0,0.612142853183355,0,0,0,0.59414235794559,0,0,0,0.604988318380885,0,0,0,0,0.718753294966146,0,0,0.485784464468041,0,0,0.599501696201648,0,0.483552922351535,0,0,0,0,0.601156870716351,0.607070889860863,0,0.596128169376485,0.466813258293923,0,0,0,0.603642366949719,0,0,0,0,0.469269505271429,0.491992151839678,0,0.602335009771954,0,0.59414235794559,0.46497796526153,0,0,0,0,0,0,0.478149095479026,0,0,0.607070889860863,0.599101991062469,0.593330568156245,0,0,0.477021393241019,0,0,0,0,0.474745283534406,0.49045302575413,0,0,0,0,0,0,0,0,0.596314241017378,0,0.48179239456302,0.603024353397416,0,0,0,0,0.476681009431445,0,0,0,0,0,0,0,0.594068609255372,0,0.487747109605422,0.60456655188846,0,0,0,0,0,0.59414235794559,0,0.598529665452288,0.602921469810906,0,0,0,0.594093097916648,0,0,0,0,0,0.611193683998601,0.60312969506621,0.59414235794559,0,0,0.599673044759626,0.613292828232318,0.475371786214169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594603653889996,0,0,0.605767150851309
"Digestion",0,0,0,0,0,0,0.422078986407463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430973498793074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198128173677054,0,0,0.416427759496406,0,0,0,0,0.42408571225722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48953290650455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416210497900428,0,0,0,0,0,0,0,0,0.486673873185202,0,0,0,0,0,0.415101055193129,0,0,0,0,0,0,0.423063061319002,0,0.421017177851458,0,0,0,0,0,0,0.419052986749194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422175596848518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129426236116057,0,0.128797622727939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phospholipase C-mediated cascade; FGFR2",0.781642298097235,0.786771464003054,0,0,0.78555678422304,0,0,0.790742320188713,0.689955047179861,0,0,0.691048913395163,0.790973107955932,0,0.691048913395163,0,0.689955047179861,0,0,0.684457549830011,0.691048913395163,0.689955047179861,0,0,0,0,0.676150310882161,0.780241151535221,0,0,0,0,0.784524218678406,0,0,0,0.673157618076263,0.785629348599966,0,0.784236854087001,0.788911975380689,0,0.797877570622331,0,0,0,0,0,0,0,0.779235662046828,0,0,0.7868451332935,0,0,0.782660009647054,0,0.778880776982604,0.792214048684805,0.790050618883496,0,0.785308794224989,0.7868451332935,0.779898539001351,0,0.68374912871593,0.780777093075187,0,0,0.788220223269423,0,0.790577785943098,0.787081780713767,0.676490961050511,0.78760813701469,0,0.781856874421198,0.783995029975804,0,0,0,0,0,0.785193931677609,0.686785560507531,0,0.788241681060911,0.680399118333672,0.682281467556937,0,0.781875966033633,0,0,0,0.790266924595063,0,0,0,0,0.872970769866926,0.780779671726974,0,0.694607595589708,0,0,0.780711976412276,0,0.786698952035755,0,0,0,0,0.779742394696445,0.791878102424262,0.673407299173386,0.783412285617949,0.780499040410111,0,0,0,0.788983101567216,0,0,0,0,0.78239931164269,0.793227947355982,0.692564158331034,0.788214196971627,0,0.781875966033633,0.779079169124873,0,0,0,0,0,0,0.789268991273086,0,0,0.784317765394979,0.78571297762997,0.781247926264945,0,0,0.693198274485521,0,0,0.792926344744223,0,0.687582397259272,0.698352944841033,0,0,0,0,0,0.673407299173386,0.675643997006942,0,0.782509360100851,0,0.786852167688208,0.788747506477073,0,0,0.673430640375673,0,0.788133209037538,0.682350220341299,0,0,0,0,0,0.689955047179861,0.781818910486799,0,0.696259517485293,0.789940625676526,0,0,0,0,0,0.781875966033633,0.788996476781266,0.785270198909973,0.789940625676526,0,0,0,0.781837856097307,0,0,0,0,0,0.787507357960197,0.781268666847944,0.781875966033633,0,0,0.778594435307369,0.795176449365117,0.786698952035755,0,0,0.684457549830011,0,0,0.685981211014155,0,0,0,0.676150310882161,0.676150310882161,0.676150310882161,0.676150310882161,0.676150310882161,0,0,0,0.77962373569326,0,0,0.790869466990881
"G beta:gamma signalling through BTK",0.849294252114357,0,0,0,0.755902600915015,0,0.759702631576745,0.672122768869631,0.680813789673045,0,0,0.681912780381354,0,0,0.681912780381354,0,0.680813789673045,0,0,0.762994622457539,0.681912780381354,0.680813789673045,0,0,0,0,0.851736174803577,0,0,0,0,0,0.753579621641182,0,0,0,0.848729461971152,0.754689928823431,0,0.753290910817653,0.757987933899734,0,0.661893672562637,0,0,0,0,0,0,0,0.846876341568552,0,0,0,0,0,0.850316731391387,0.77113920841686,0,0,0,0,0.759278114755609,0.757433752652021,0.662327177954393,0,0.762282882565536,0,0,0,0.758815284584801,0.762744235687401,0,0.668445080671487,0.852078420833817,0.756677987373069,0,0.663195696983616,0.753047953820231,0.758522579936604,0,0,0,0,0.754252472080352,0.66153111180754,0,0,0,0,0,0.663214878035539,0,0.757742243294459,0,0.759349230716471,0,0,0,0.659179897219576,0.753747787146762,0.848427584552641,0,0,0.649867281995934,0,0.755555189088605,0,0,0,0.656120034025582,0,0,0.756371151335771,0,0.848980312762537,0.664758394897599,0,0,0,0,0.655621046797919,0,0,0,0,0.760938723378677,0.676142384070263,0,0.757286886571193,0,0.663214878035539,0,0,0,0,0,0,0,0,0,0,0,0.754773949634782,0.750287980607088,0,0,0,0.762684426101821,0,0.763543453076183,0,0.648002603537835,0,0,0,0,0,0,0.848980312762537,0.851227488972925,0,0.850165376089275,0,0,0,0.656636139683387,0.659710032652551,0.849003763312591,0.760221506869093,0,0,0,0,0,0,0,0.664557184243408,0.663157555197562,0.759702631576745,0,0.759021403168105,0.665656174951717,0,0,0,0,0.663214878035539,0.651448629506678,0.754329096605859,0.759021403168105,0,0.667178518435811,0,0.663176589563576,0,0,0,0,0,0,0,0.663214878035539,0,0,0,0.676577670845889,0.757286886571193,0,0.771804435306886,0.659033932476489,0,0,0.861613130274218,0,0,0,0.851736174803577,0.851736174803577,0.851736174803577,0.851736174803577,0.851736174803577,0,0,0,0.640782972686802,0,0,0.75995459587457
"Carbohydrate metabolism",0.599917444269655,0.600592288485443,0.583614045941348,0.568414182065524,0.600389151249935,0,0.60083855874151,0.600472903374883,0,0.581905761003423,0.582989225117421,0,0.5832191236685,0.602742238869713,0,0.600967483923821,0,0,0,0.601966580735866,0,0,0.567399990629876,0,0.600996961637026,0.601428457869191,0.600140982567987,0.597828514600313,0,0.616356369217412,0.570558044832444,0.566787001190132,0.599599588929227,0.601655839266804,0.761664932495556,0.582859908195622,0.599823431892765,0.599784405570482,0,0.599551531449683,0.599597010433353,0.582586294268632,0.60178505527606,0,0.583801933574967,0,0,0,0.570072369208185,0.601873729349713,0.599514969969681,0.601582218694407,0.583657037754895,0.600604608585151,0.602203654428426,0.568008382392088,0.600087641480621,0.601160746608221,0.598636757925413,0.582162298062554,0.576515057933716,0.581858296152644,0.599518384998437,0.760610432970757,0.598286877093962,0.601388956010007,0.599686563225575,0.582017416393579,0.568068699745357,0.745454118529446,0.744523985186296,0.601488567235274,0.599853134329753,0.601207149539312,0.600043545220662,0.600478807363051,0.570505350214309,0.582185554232779,0.599511089942188,0.581785057392827,0.60117505555489,0,0.600266632647678,0,0.745447301189624,-0.011951594963923,0.60071408160952,0.601497965623941,0.570199479714684,0.585129304451061,0.583138086768603,0.583383906519103,0.601410526579595,0.600512241499146,0,0.600779733255143,0,0.601791762321251,0.570153536102087,0,0.599536601179873,0.599773182762207,0.567710732098938,0.600868881608474,0.600884098077185,0.584015676955384,0.599837453017662,0,0.744191105510035,0.603743763246592,0.599841685141708,0.584122305881055,0.60096215217143,0.615627454153652,0.599854019431199,0.599865187364999,0.59709166340954,0.599726251323286,0.601184547485511,0.570036514423295,0,0.600741149715621,0.600900757223122,0,0.601504980633603,0,0.600044043593523,0.584627989432889,0,0.600436444907435,0.568112973371367,0.583383906519103,0.599516361060433,0.61672996677876,0,0.570072369208185,0.616503003690073,0.587264048529596,0.586411506639081,0.600180669407591,0.581290738624945,0.615853599508299,0.583103437333791,0.599798391289388,0.759738263578663,0,0,0.74336313524394,0.600334625262344,0.570072369208185,0.599896392011309,0,0.600829030109538,-0.011951594963923,0.745454118529446,0.724124293727873,0.599849746275863,-0.011951594963923,0.584771636206812,0.599865187364999,0.599912592034162,0.581710881183303,0.600062447571206,0,0.760900478546251,0.600139300272729,0.599927593722444,0,0.599869090836008,0.616268366676497,0.59927774387849,0.568253508464074,0.599127629207202,0.569098589240917,0,-0.011951594963923,0.6008717406182,0.584875345901684,0.583374364822398,0.599882431144396,0.747487088108776,0.600994475406619,-0.011951594963923,0.60189576970132,0.567879060743041,0.567647248206816,0.582979324129339,0.583383906519103,0.581222330372667,0.74582353444112,0.599143672323495,0.616673056969319,0.587247904785154,0.615416334324261,0.583377533195665,0,0.602815486531805,0.601189682687481,0,0.581868089220145,0.582639528219001,0.581635949186474,0.583383906519103,0.601746232099639,0,0.598510544322063,0.600138173182493,0.743074415566388,-0.011951594963923,0.618196407820423,0.60153024546866,0.616466617886789,0.615957128284398,0.61698477658616,0.61582258703431,0.601584273106974,0.568475366897762,0.600140982567987,0.600140982567987,0.600140982567987,0.600140982567987,0.600140982567987,0,0,0.567836030534948,0.597046131417455,0.568253508464074,0.599423832836195,0.600923076429615
"Inwardly rectifying K+ channels",0.897603619285035,0,0,0,0.837188289753733,0,0.839499234006929,0.775051596479486,0,0,0,0,0,0,0,0,0,0,0,0.841634245130981,0,0,0,0,0,0,0.89918732115249,0,0,0,0,0,0.835528173697687,0,0,0,0.897237326278109,0.836248260195813,0,0.835340931131656,0.838387171808894,0,0.780688132778208,0,0,0,0,0,0,0,0.896035490423447,0,0,0,0,0,0.89826674525033,0.846916392698703,0,0,0,0,0.839223914855603,0.838027759170326,0.766746870341369,0,0.841172648291292,0,0,0,0.838923747692629,0.841471857518464,0,0,0.899409283821339,0.837537609793805,0,0,0.835183362076654,0.838434705716039,0,0,0,0,0.835964548895696,0.775804422776436,0,0,0,0,0,0,0,0.838227829880459,0,0.839270036905462,0,0,0,0.778928121661708,0.835637236947889,0.897041544555146,0,0,0.772888452107187,0,0.836113282833313,0,0,0,0.776943656274708,0,0,0.83733861217303,0,0.897400014830258,0.767456934300939,0,0,0,0,0.771953491246672,0,0,0,0,0.840300897754806,0,0,0.837932509600182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836302751648974,0.833393389465695,0,0,0,0.841433068185455,0,0.841990187634608,0,0.767012571998343,0,0,0,0,0,0,0.897400014830258,0.898857414434514,0,0.898168584208762,0,0,0,0.777278375100033,0.77927193945697,0.897415223616383,0.839139609676388,0,0,0,0,0,0,0,0.777748997231663,0,0.839499234006929,0,0.839057425301154,0.778461744463485,0,0,0,0,0,0.773914030442208,0.836014243509155,0.839057425301154,0,0.779449055908402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775988986115163,0.837932509600182,0,0.846651684271753,0.774166908340679,0,0,0.90559299193506,0,0,0,0.89918732115249,0.89918732115249,0.89918732115249,0.89918732115249,0.89918732115249,0,0,0,0.762330301379541,0,0,0.845998535704325
"Aquaporin-mediated transport",0.702978111940552,0.654896787238347,0,0,0.654215770265804,0,0.707161238509484,0.656273539339263,0,0,0.59855609586352,0,0.604638146487417,0,0,0,0,0,0,0.654819356601491,0,0,0,0,0.656735263654868,0,0.704340805590742,0.654142934847468,0,0.65444649870602,0,0,0.650559372811858,0,0,0,0.702662935729105,0.651178970047139,0,0.650398260255879,0.652041931444995,0,0.605119957377447,0,0,0,0,0,0,0.660809310015024,0.701628818057482,0,0.600184582640725,0.654938090335653,0.656493772252473,0,0.703548697579651,0.658765379742624,0.652982555053893,0.601095141814401,0.596675847755534,0.598455425334346,0.653227202796137,0.705895110422211,0.651174914906922,0,0.653823184375471,0.650372301697534,0.601676136330307,0,0.654490480977556,0.657901559057942,0.655867114647871,0,0.704531793001715,0.654516342116019,0,0.595288334475412,0.650262680223343,0.651332535199509,0,0,0.605733239553186,0,0.652680993580258,0.598192929777363,0,0.659110287100727,0,0,0,0.595299038294077,0,0.706067260933548,0,0.656007006156382,0,0,0,0.596889722611833,0.652001680319923,0.702494475669679,0,0.655824064853412,0.591692898941724,0.599309272815407,0.653010285203428,0,0.654856133000699,0,0.655673605716263,0,0.654622355484203,0.705302135029203,0.599004810777814,0.702802920824487,0.652163914700608,0.65199340025069,0.657891725901835,0,0,0.594889618172001,0.65770791808174,0,0,0,0.704015817969707,0,0,0.654856133000699,0,0.595299038294077,0.649420351193971,0,0,0,0.654938090335653,0,0,0.655133331638951,0,0.655442338637747,0.600906791675495,0.651225857127806,0.701907474681605,0,0,0.655824064853412,0.652255981730141,0,0.655142140447792,0,0.651885348347852,0.59627108774422,0,0,0,0,0,0.702802920824487,0.704056937901387,0,0.703464235073929,0,0.654092503709777,0.655155135940242,0.65596161397542,0.59718556006461,0.702816007199331,0.707450792339032,0.656273539339263,0,0,0,0,0,0.660475327825577,0.599876351702896,0.595267049784504,0.654985657224034,0.595097396057322,0.655342253963382,0.606833888996518,0.658390527816208,0,0.602892004035768,0.600731733365548,0.595299038294077,0.599296748613861,0.653205564118175,0.655824064853412,0.6581895673171,0.6076834194949,0,0.595277671746377,0,0.660518208643613,0,0,0,0.602695054481999,0.599197297621461,0.595299038294077,0,0,0.65370150512826,0.60360555872578,0.654856133000699,0,0.713914544489114,0.658041285210316,0.654816107039314,0.65594454655718,0.709852554411646,0.655493497419941,0.657098672103721,0.600200688133606,0.704340805590742,0.704340805590742,0.704340805590742,0.704340805590742,0.704340805590742,0,0,0,0.650623166667598,0,0,0.656344824900861
"Neurexins and neuroligins",0.886288421398891,0,0,0,0.844746298713312,0,0,0.846374442590483,0,0,0,0,0.849830591443722,0,0,0,0,0.808905332550287,0.846426585718399,0.803499889677842,0,0,0,0,0,0,0.84408801741586,0.845069887457424,0,0,0,0,0.883934198248611,0,0,0,0.842760456623374,0.884424434717779,0,0.88380672309849,0.844364280816165,0,0.850211808879961,0.810000967587407,0,0.810000967587407,0,0,0,0,0.8419422441344,0,0,0,0,0,0.84276541971522,0.811597769531091,0.844466424276842,0.847027302464622,0.80685707376624,0.847662561053857,0.80335589020482,0.845317811335525,0.842340319297166,0,0.807687415725798,0.842730046548892,0.846693648776103,0,0.847085205969311,0,0,0,0.843857912651983,0.844984116563667,0,0.842432852126715,0.883699449739838,0,0,0,0.850697048760512,0,0.843913173249939,0,0,0.848618928406932,0,0,0,0.842441321180433,0,0,0,0.846163556745532,0,0,0,0,0.843199224013279,0.842627167996462,0,0.846018810298443,0.80213609084651,0,0.844107147433337,0,0.80497847947076,0,0.847662561053857,0,0.844183571402706,0.844467421110225,0.846878276449322,0.842871215346926,0.843122833710167,0.842606702176334,0,0,0,0.806383522277226,0,0,0,0,0,0.803876007262648,0,0.845252965219012,0,0.842441321180433,0.841976846200157,0,0,0,0,0,0,0,0,0,0.846878276449322,0.884461532618749,0.879612419459413,0,0,0.847176213978738,0,0,0.808243998305967,0,0.841704207571993,0.808877589041937,0,0,0,0,0,0.842871215346926,0.843863416197817,0.807381152954892,0.842698591462568,0,0.804374282250344,0.845489541719044,0.847890438365149,0,0.842881569521917,0.846167477393633,0,0,0,0,0,0.807091230106343,0,0.809982312458006,0.842416011296698,0,0.807948943083381,0.846018810298443,0,0,0,0.848449012150889,0.846358549731764,0.842441321180433,0.845599985134315,0.843947005451907,0.846504050178996,0,0,0,0.842424415583851,0,0,0,0,0,0.848293182123985,0.8455256940274,0.842441321180433,0,0,0.844339402893108,0.849013589447027,0.846410368899307,0.890594636293429,0.851281714273974,0.847391897460808,0,0,0.848449012150889,0,0,0.846319594635506,0.84408801741586,0.84408801741586,0.84408801741586,0.84408801741586,0.84408801741586,0,0,0.808755609804661,0.842599633778063,0,0,0.846430845008103
